# Problem = Knapsack
# Variables = 1
# Objectives = 2
100000110101010000101101001000000110111100001010110110111110110111011111010101 -0.3128378037363291 41.0
100000100101110000101001001000001110111100001010110110111110100111011111010101 -0.30856430367566645 40.0
100000100101010000101101001000000110110100001010110110111110110111011111010101 -0.30820820364169776 39.0
100000100101110000101001001000001010111100001010010110111110100111011111010101 -0.3042908036150038 38.0
100000100100010000101101001000000110110100001010110100111110110111011111010101 -0.3017980034928769 37.0
100000100101010000101101001000100010110100001010110000111110100011011111010101 -0.29396330332383513 35.0
100000000101110000001001001000001010111100001010010100111110100111011111010001 -0.29147040331736207 34.0
100000100100010000101101001000001110010100001010010000111110100111011111010001 -0.2893337032292038 33.0
100000100101010000101101001000000010010100001010110000111110100111011111000001 -0.28755310317501426 32.0
100000000100010000101001001000000110011100001010010010111110100111011111000001 -0.28327960311435163 31.0
100000000100010000101001001000000010111100000010010000111110100111011111000001 -0.2786500030197203 29.0
100000000100010000001101001000000010010100000010110000111110100111011111000001 -0.2747327028773725 28.0
100000000100010000001001001000000010010100000010010000111110100111011111000001 -0.269034702796489 26.0
100000000100010000001101001000000010010100000010010000011110100011011111000001 -0.26284270267933607 25.0
100000000100010000001001001000000010000100000010010000111110100011011111000001 -0.2594193029217422 24.0
100000000000010000001001001000000010000100000010010000111110100011011111000001 -0.25300900312140584 23.0
100000000000000000101001001000000010010100000010010000111110100011001011000001 -0.24326030304655433 22.0
100000000000010000001001001000000010010000000010010000011110100011011011000001 -0.2400552029721439 21.0
100000000000010000001001001000000000010000000010010000011110100011011011000001 -0.23364490317180753 20.0
100000000000010000001001001000000000000100000010010000011110100001011011000001 -0.22744830325245857 19.0
100000000000010000001001001000000000000100000010010000111110100001000011000001 -0.22161240316927433 18.0
100000000000010000001001001000000000000100000010010000011110100001000011000001 -0.2157765030860901 17.0
100000000000010000001001001000000000000000000010010000011110100001000011000001 -0.20808420330286026 16.0
100000000000000000001001001000000000000000000010010000011110100001000011000001 -0.20039190351963043 15.0
100000000000000000001001001000000000000000000000010000011110100001000011000001 -0.19113260321319103 14.0
100000000000000000000001000000000000000000000010010000011110100001000011000001 -0.18187330290675163 13.0
100000000000000000000000001000000000000000000000010000011110100001000011000001 -0.17261400260031223 12.0
100000000000000000001000000000000000000000000000000000011110100001000011000001 -0.16335470229387283 11.0
000000000000000000000000000000000000000000000000010000011110100001000011000001 -0.15409540198743343 10.0
000000000000000000000000000000000000000000000000000000011110100001000011000001 -0.14483610168099403 9.0
000000000000000000000000000000000000000000000000000000011010100001000011000001 -0.13323530182242393 8.0
000000000000000000000000000000000000000000000000000000010010100001000011000001 -0.12043940182775259 7.0
000000000000000000000000000000000000000000000000000000010010100000000011000001 -0.10764350183308125 6.0
000000000000000000000000000000000000000000000000000000000010100000000011000001 -0.09244950208812952 5.0
000000000000000000000000000000000000000000000000000000000010100000000001000001 -0.0772555023431778 4.0
000000000000000000000000000000000000000000000000000000000010100000000001000000 -0.060295501723885536 3.0
000000000000000000000000000000000000000000000000000000000010000000000001000000 -0.04264020174741745 2.0
000000000000000000000000000000000000000000000000000000000010000000000000000000 -0.021320100873708725 1.0
#
