# Problem = Knapsack
# Variables = 1
# Objectives = 2
0000100000001000010001101011000000000001001000010000010100010000000000000000001000000000101000100000000010000000000001100000001110000000000000000010101000000000010000000000000000100000000000010010000000000001000100000001000100010000001000000000101101000000000000010000000101000001000000100011000001000010000000000100010001000000000000000000000111000000100000000000000000000000110000000100000000101111001111011101000100001100011101101011000001100101110110111111111010001101000000101000100110000000000000000000000000000000000000100101100000100000100001000000000100000000100000000000010000010000000000100000100000000000011000100100000000000000000000000000000000000000000000000100000000000000010000001101000100000001111100111000110100011001110001100011111000100000010111001111111100000000110111000000010000000000100010000001000000001000000000000110000000110001000000011001001111001110101101000100011011011100101111000000100101100111111111000010001100010000010101000000000010011010000000000000001000000000000000000000000000001001010010110011100011010001000111100111001010010000000110111111101111110010000011100000000001000100000001000100000010000100000000000000100001100000001000100001010000001101000000000000000100000000000001000000110000000100000000000000000000000000001000000000000000001000000001000010000000000100001001000000000000000000001000000000100100000000000000000010001100011000000000000000000000000000000000000000001000000010001000000000000101000100000100000011100100000000000001000000000001000011110011100011010011000111100110001010010100001000011110011111110001100011111011111101110001101000100011110011000101001000000101001110001111111101000001101010000000000000000100011001100001000000000001000000100001100000000000000000010000001001100010001010100000010010000000100000000100000000100100000000000000101000001111001110001101001100011100011000111010001000001001100001111111000001001110110111100110001110100010001111001110111101100000001010110100111111100000000111100011111011100011010001010111000110001110100000011010011100101111110100001011001101111001110001101000100011110011100111000001011100101100010111111101000001100010111100111001111100010001110101100011101110011101010110100011111101001110111111000000000001100000000001001100000000000000000010000000000000000101000000110000100000000000100010000000000000000000000010000000000000000000010000110000000000000000000000010010000000000000000110000000100000000000000000000001000000000000000 -3.364670690149069 665.0
0000010000101000001000001000000000010000000100000000000000000010001000100000000000001000010000000000000010001001000001100001100100000010001000000001001000000000000011000000000000000000000100000100000000000010001100000100000000000000000000100000000000001010000000010000000000000000000000000000000001000000000000010000000001000000100000000000001010000000000000000000010000000110000000001000000000001111001110111101000100011110011100101011001000101001110010111111001000001101000000001100000000000000001000000010000010000000000000000000000000100000100001000000010000000000000100000000001000000100000000000110000000100010000001000001000100000100000000000000000000000001000010100100000001000000000000100001000000010011111110111000110100010001111001100011100100000010010111001111111100001000110101000100000001000001000000000000000000000100000110000010000001100000000000000011001111001110001101000100011110111100101011000000100101101011111111000000001101010001000001000100000000000010000011110000000000000000000000000100000000000000010011111011101111010001100111100111001010011000000110011010101111110010000011100000011000000100000000001010000001000100000000000110000100000000000001000000010000001001010100100000000001010100010000000000000000000000000000000001010000000000000000001000010000010000000000000001000001000100100011000001000000000000000001000101000000000000000000000100011101000000000010000000000100000000010000001001000000000000101000000000010000000101100001000000100000100110000001001000100000000011110011100010011001000111100110001010010000011000011110011111110001011111111001111001110011111000101011110011001101001001000101001111001111111111001001101010100000001000110000000001000010100000000000000000000000000001000010010010000001100000000000000000000010000001001000100000000000110010000100000100000000010001011111101110001101000100011100011000111111001000001001100101111111000001001110110111100111001110100010001111101110011101000000001010110000111111100000000111100011111011100011010001000111000110001111100000011010011100101111110000000011000101111001110001101000100011110011100111000101101110001101010111111000000001100110111100111000110100100001110101100011101101000101011010100011111100000100111111001000010001000010000000000001000000000000000010000000100001000100000000000000010100000000000010001000100000000000000001000000000000010000000000010000000000000000001000000000000001000000100000000000000000000000000001000000000000000000100 -3.362511190585792 656.0
0000000000000000000000000100000000000010000000000000110001000000000010000000100000000000110001000000000000000000000001000000100000100000000001000000000000000010000010001100000000000010000000000000000000000000000000000000000001000010000000000100001000101010000010000100100000000000000000000000000001000000010000010000010000000000000000000000000010100000000100000000000011010001000000100000000100101111101110001101001100011110011100101011001000100111110010111111011000001101000000010000000000000000000000100010000000000000000000000100000010100000100010010000000100000000100001000000001000001000001000000000000000000000000000010010000000000100000010000100000001000000000000010000000000000000000000011001010000000000111110111000110100110011110011111011100000000000010111001111111100100000110101000001100000000000000000010000000100100000000001000010000010100000100000010011001111001110101101000110011111111100101011000110100101100011111111000000001100010001000000000000000000000000000001001000000100000000000000000010000100001001000011110011000011010101000111100111001010010100001110011010101111110010100011100000100000000000100000100000100000000000010100100100100000010011010001000001011001000001000000000100000010000000001000000000000011000000000010000000010110000000000001000000110000010100001000000000010000000100000010100000000000000000000000001100001000000000000100000100000000000000100100000000000100000001010000010000010000010001000100000100000000000000100001000000000100000000010001001011001000000011110011100011010001010111100110101010010001001000011110011111111001001111111001111001110001101000100111010011000101001000000101001111001111111001000001101010000001110110010100101000000010100000000011000000000000000000010000000000000000010000000010101010000000010001000010000011000000000000000000000000000000010000001111001110001101000100010100011000111011000000001001100101111111000000001110110111100111011110100010001111001110011101000110001110110000111111100000001111000011110011100011111001010111000110001111100000011010011100101111110100000011011101111001110001101000100111110011110111000000101110001110010111111000100101100010111100111100110000000001110001100011101110000101010110100011111100000100111111000000000001000000010001000000000000000001000010010001000001010000000000110000000100000011000000000001000000000000100110000001100000000111000100010001000001010100001000010000000000010001001000000000000000000000000011000001000000000000000 -3.3671288900077343 668.0
0000000000001000000000101000001000000000001000000000011001000000000000000000001000000000000000000000000000000100000000100000000110000000000001000000100000000000000000000000000000100000000000000000000000000000000100001011000001010010001000000000101100000100000000010100000001000000000000000010000001000010000000000100110101000000000000000000000010010000100000000010010010000000110010000100000000101111001110011101000100011100011100101011000001100111110010111111111010001101000000111000100100000000000000000000000000000010000001100101100000100000100011000000000100000000100000000000011000110000000000000001000000000000011000100100000000000000000000000000000000010000000000000000000000010100000000001000000100000000111100111000110100010001110001101011111001000000110111011111111101001000110101000001000100000100100010000000000000101000000001000100000011100001000000010000001111001110101101000100011010011100101111000000100101100111111111000000001100010001010001000100000010011010000000000000000001001000000000100000000000001001000011110011100011010001000111100111101010010000000111111111101111110010000011100000100001000000100001000100100010000000000010000000100000000001001000100001010000000001000000000000000010000100000001000000000000000000000000000000010000000000001000000000010000001000000000000100100000000100001010000000000000000000001000000000110100000000000100000010000100000100000000000000000000000001000000000000000000100000001100000000000101000000000100010010100100000000010001000000000001000011111011100011010001000111100110001010010101001001011110011111110000100001111001111001110001101000100011110011000101001000100101001110001111111101001001101010000000110100000100001000100011001000001001000000000000100000000000000000000000110001100011000000010000010000000000100001000100000000100000000000000000001000001111001110001101001100011100011000111011001000001001100001111111000001001110110111100111001110100010001111001110111101100000001010110100111111100000000111100011111011100011010001010111000110001110100000011010011100101111110110001011001101111001110001101000100011110011100111000001011110101100010111111101001001100010111100111100110100010001010101100111101110000101010110100011111100001100111111000000000000101000010001010100000000000000000010000010000000000101000000010000000000000000000000001000100010000001100000000000000000000111010001010000000001100000001000010000000010100000000100000000100000000000010000010001000010000000001 -3.3713309899903834 673.0
0000000000001000000000101000000000000000001100000100101001000000000000000000001000000000000000000000000000001110000000100000000001000000000000000000000000010000000000000000010000110001000000000000000000000000000100000000000000010000000000000000100100000100100000010100000000000000000000000000010001000010000000000000010001000000000000000000000010010000000100000010000000000000001000000100000000101111101110001100000100011110011101101011000001100111110010111111111000001101000000111000100100000000000000000010000000000000000001000100000001100100100010000000000100000000100000000000011000010000001000000000000010000000010000100110000000010100101000000000000000010000100000000000000010000000000000001000010100000001111100111000110100010001110001101111111101000000010111011111111100000000110111000001010100000000100010000000000100101000000001100100000011110100000000110000001111001110001101000100011010011100101011000000100101100011111111000000001100010001000001000100000000001000000000000000000000000000110000000010000000001000001011110011100011010011000111100111101010010100000110011111101111110010000011100000000000000000000000000000000000000000001010000000100000100001000000000001010000000000000000000100000000000100000000000010000000000100000000000000010010000000000010000000010000001100000000000010010000100100000010100000000000000000001000000000000000000000000000000000000000000100000001000000000001000001010000000000000000000000001100000011000100000100100000000010100100000000010100001000000001000011110011100111010001000111100110001010010101001001011110011111111001100011111111111001110011101000100011110011010101001000100101001110001111111101001001101010000000001100010100000000100010000001000011000000000000000000100000000000000000010000000001100000000000010000000000100001000000000000100100000000000000001000011111001110001101000110011100011000111011000000001001100001111111000000001110110111100111001110100110001111101110011101000000001000110100111111100000000111100011111011100001010101000111000110001110100000011010011100101111110110000011001101111001110001101000100011110011100111000000101100001100010111111001000001100010111100111000110100010001110101101111101100000101010110100011111100001000111111000000000000101000010001011100000000000000000011000011000000000101000000010000000000000000000000001001100000000001100000000000000000001111000001010000000001100000001000010000000000100000101100001001001010000000010000011001000000000000000 -3.3624790902249515 655.0
0000000000110000000000110000100101010100000100000100010000000000000000100100000000000000000000000000001000000000000000100000100100001000001000000000000000000010000000000000000000010000000100010000000000000000000000000000000000010010000000000000000000101000000000001000000010100000001000000000000000000000000000000000010000100001100000000000000010000000000000000000000010000000100000000000000000001111001110001101000100011100011100101011001000100101110010111111001001001111000000000110000000000000000000010010000000001000000000000001000000000000000010000000010010000100101001001000001000000100000010000000000000000001000100010110000000000110000000000001000000000000000000000000000000000100010000000000000000010000111100111000110101010001110001100011100000001000010111001111111100001000110111000001000000000000000010000000000000000000000110000110000010000000000000000000001111011111001101000100011010011100101011000000100101101011111111010000001100010000010000000000000000000010000001010000001000000000000001000000010000011001010011110011100011010101000111100111001010110000000111011110101111110010000011100000000100000000000000000000000000000000000000000000000000000000000000010000010000011000010100000001000000000000000000000001000000000001000100010000110000000000000000000010000000010000000000000110100001100000000001000001000000001000000000000000000000000000100000000000000000000000000000000000000100000000100000000000000000000000000000001000000000000000101000000000000000100000000000100001000001000011110001100011010011000111100110001010110000011000011100011111111000000010111001111001100001111010110011110011001111001100100101001110001111111001000000101010010001010100000000000000000000001000000010000000010000000000000000000000000000000000010101001010100000010010001000000010000100000000000100000000000000011000101111001110001101000100011100011000111010000000001001100001111111000000001100110111100111010110101010001111001110011111100000001010110010111111100000000111000011110011100011010001000011000110001110110000111010011100101111110000000011000101111001110101101000100011110011100111000000101111001100011111111000001001100010111111111100110100010001110101000111101100000101010110000011111100000100111111100000100000000010000110001000001010000000000011000000000001000000001000000001000000001001000000000100000000000000000000010001000000000010010000000001000000010100000001010000000000110000000000000000000000000001000000000000000000000001000 -3.3100293898023665 606.0
0000010000000000000000000000100010010100000000000000010000000000000000000001000000000000010000000000000100000000000000101000000000000000001000000000011101000000010000000000000001000000000110000000000000000000000010001000010001010000000010100000000000000010000000010000001000000000000000000000000001000000010001000000000001000000000000000000000000000101000000000000000000000011100000000100000111101111001110011101000100011101011111101011101000100101110010111111001000001101000000000110000100000000010010000001000010000000010000000000010000000000000000100000010000000000111000000000001000000000001000010000000000000010000000000000000000000000000100000100000000100000100000000000000000000000000000001000000000000000111100111000110101010001110001100011100001000000010111001111111100000000110101001000001001000000010000000000000000101000100000001010000000100000000000000000101111001110010101000100011110011100101111000000100101100011111111000000001100010011000000000000000000000010000001000000000000000000000000000000100000000110000011110011100011010001000111100111001010010000000110011010101111110010000011100000100001000100000011000000000000000000000000000000000010100000100001000001010000001001000000000000000101000000000100000000000100000000000000000000010010000000000000000000010000001010000000001010000000100100000001000000000000000000000001000000001000000000100000000101001100000000000000000000000100100001000000000000000000000100000000000000001000000000100001000010000000000000000000000001000000000011110011100011010001000111100110001010010000001000011110011111101101000011111001111001110011111000110011110011000101011100000101001110001111111101001001101010110011100010010010001010000010100000000010000000100000000010100000000000000000010000000000000110000000000010000000100000000000000000000000000000000100000000001111001110011101000100111100111000111010000000001001101001111111001000001110110111100110000110100010001111001110011101000000011010110000111111100000000111100011111011100011010001000111000110001110100000011010011100101111111000000011001101111001110101111000100011010011101111000100101101001100010111111000000101100010111100111001110111100001110001100011100100000101110110100111111100000100111111000010000000000000000100000000000000000000000010000000000001000000001000011000100000000001000000000000000000000000000001000101000100000000000100010000000000010000001000000000000010100000001000000000000010000000000000001000000000000110100 -3.3552567902952433 614.0
0000000000000000000000000000100101010000000000000010011000000000000000000000000000000101001000100000000100001000001000101000100000000000000000000000000000000010000000000000000001001000000100000000000000000010001000000000000000010000000000000000100010000000000000010000001000000000000000000000010001000000000001000000100001000000000000000000000000000000000000000000000000000010000000000000000100001111001110001101000100011111011110101011001000100101110010111111000011011101000000000000000000000000000000010000000010000000000000000001000010000000000010000000000000001000101000000000001000001000001000010000000000000010000000000000000000000000000100000000000000000000100000000100010000000100010000001000000000000000111100111000110101010001110001101011100001000010010111001111111100000010110101000000000000000000010000101000011000100000100000000100000000100000000000000001001111001110001101000100011110011100101011000000100101100011111110000010001100010000000000010010000000100001000001000010000001000000000000010000100000000000000011110011110011010001000111100111001010110000000110011010101111100110000011110000000000000100100011000010000000000000001000000000000000100000010001000000000000000001000100001000000100000000000000000000000001000000000000010000010010000000100000000000000000010000000000000010010000100100000010000000000000000100000001011010000100000000100000000000000000010000000000000000000001100001000000000000010000100000000000000001001000000000000000000000000000000000010001000001000000000011110011100010011001000111100110001010010000001010011110011111111101000011111001111011110001101000100011010011000101001100011101001110001111111001000001101010000001100010000100000010000000000000000011000000100000100010000000000000001001010000101011000011000000010000000000110000000000010000000000000000000000000001001111111110001101000100011100011010111010000000101001100001111111000000001100110111100111001110100010001101001110001101000000011010110000111111100000000111100011110011100011010001000101001111001110100000011010011100101111110000000011000101111001110101101000100011110011100111000101001110001101010111101000000001100011111100111001110110000001110000101011100100000101010110100111111100000000111111000000000001001000000100010000000000000001000010000000000000000000000000011000100010000001000000000000000000000000000000000001000000000000010000000000000000100000000010000000000000100100001001000000011010101001000000001001001000000100000 -3.3088063900358975 602.0
0000001000000100000000000000000000000100110011000000001001000100000010100000000000001000000001100000000000000010010000100000101010000000000100000000000011000010000010000010010001001000000000000000000000010001000000000000000000010000100000000000000000000010000000000000000000000000000000000000000101000000001000001000000001000000100000000000000000000011000000000000000000100000000000000100000000101111101111001101000100011101011110101011010000100101110010111111001000001101000000000010000000000001000000000000000000000000001000000000001000110000100010000000000100000100100100000010001000001000001000000000000000000010000000000001000000010000100000011000000000000100000000000000000000010101010000000000000000010000111100111000110100010101110001100011100100000000010111011111111100000000110101000000010000000000111000000000000000000000000000000111000010010010100100010100001111001110001101000101011110011100101111000000100101101111111011000000001100010000110000010000100100101000000001100000001000000000100001000000001000100000000011110011100011010001000111100111001010010000000110011110101111110010000011000000001100000000110010000000000000000000001000000000001000000000010000100000010000000001100000100000010000000000000000000000010000000001100000000000010110000000000000000000000000000000000000000001110000101100000001000001000000000000001010010000001001000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000001010000000000000000010000100000010000000100001000000000011110011100011010001101011100110001011011000101010011110011111110101100011111001111001110011111000100111110011000111001000100101001110011111111001000001101010010000100000000110001000000111000000100001000000010000100000010000100000000000010000000001001001001000000000000010000001000100000000001000000000000010000100001111001111001111000110011100111000111011000000001001111001111111000001001110110111100111001110101010001111001110011101000000011010110100111111100000000111100011111011100011010001010111000110001110100010111010011100101111111000000011000101111001110001101000100011110111100111000100101110101100010111011100000001100010111100111000111100000001010001100011101100000111010110100011111100000100111111000001000011000000000100001001000000000001000010000001100001000000000000011000000000000011000000000000000001000000100010000001000000001000001000000000000000010000000000010000000011000001001000001000010010000001010000000000000000000000100 -3.355910290032625 652.0
1100000000001000000000000000000000000000100000000000011001000000000000100000000000000001000000000000000000000000000000100000001010001000001000000000010010100010000000000000000000000000000000000000000000000010001000000000010000010000000000100000000000000010000000000000000000000000000000010000000001000000000000010000000000000000000000000000000000000000100000000000000000000011000000000000000000001111101100001111000100011100001101101011000000100101110010111111101000111101000000100100100100000000000000000000001010000000001000000000000000001100000010000010000000000000101000000000001000000100000000000000000001000000000000000010000000000001000100000000000000000000100000000000000001000000000000110000010000000000111100111000110100010011110001100011100000000010010111001011111100000000110111000000010001100000000010000000000000000001000000100100000000000000100000001101001111001110001101000110011010011100101011000010101101100011111111000000001100010000000100100000000000000010000001100000000000000000000000000000000000001100000011110011100010010001000110100111001010110000000100011110101111110010000011100000100100000110010000000000000000000000101000000000000000010000000000000000000000000000000000100000000000010000000000000000010000000000000001010000100100000000000000000010010000100000000000000010010000100100000000000001000001000000000001010000000000000000000000000001000000000000001000000010000000000001000000001100000000000000001000000001000000001000000000000000000001000000000000001000000000000011010011101111010001000110000110001010011100001100011110011111110000000010111001111011110001101000100011110011000111001100000101001110001111111001000001101010000000000100000010100010000000100001000001000000000000100000100000001000001000000000001011000001000100000010000000100010000100000000000000000000100000010001001111011110011101000100111100010000111010000000001001100101111111000101001110110111100111000110101010001111001110011101000000011010110000111111100000000111000011111011100011010101000111000110001111100010011010011100101111110000001111000101111001110001101000100011001011100111000000001100011100010111111001000001100010111100111001111101100001010101101001101101000101010110100011100100000100111111000000000000011000000001000000000000000001000010000001100001000101000000110000000000000000000010100000000001000000100000000001000000000000000000100000000000000000000000000000000000000000001000000000001000000000000000000000000000001000000 -3.2553534917533398 582.0
