# Problem = Knapsack
# Variables = 1
# Objectives = 2
000000100100111100011000100001001001100000011111100100001001000000000000000101100000000001010000000000000010100010001001001000000001000101000001000000010010010001101000000000000000000000100000010000000000100001110000100100011111111111100010000101101010000111111111100010000101111111111111110010001111001010100011000110000001110101011010111101101101111101000100001000011010101010010011111110010000000101000100001001010011010000011111010010011110010000101110011001001000010000001001000000111011011001000000101100001001000100000011101100100000010100000000111000111001010000000000001111010001000000010101100000000100100000100000000010001101111100100010000001110000100001011110000100100101000000101000000000000000010001011010000001000001000010011111010110001111010101111011011100100010110111011110001101111010000000000000011110011010110111001111000111110110101000100100000110001110111100010111011000000001100000111110100100010000101100100111100010000001111101011100000001101001111000101100110000011000010000000110111101111000000001111010000110100110101010110100111111111010001000101000110000011111111111111111110111111111111110000000011100000011011110001101010111110111100010110110000110010111000100110101110010011111011111100010110000000001010101100101001011011011000001011010000010100110000010100000101000001011111101110001011000011000001000000000001110010110001110110010111111110100101100001001010000011111111111111111111111111111111010000000011010001010101100010100000000100010000000001100010000101000100000100001100000101000000000110010011111111000000000001011110011101010000010100011000010001000110100000000000100000000110110000010000001110111110110011111100001100010000000000000000000000000101110010001000000010000001000010001000000000100000101111111100001101100010000001000000011110000010100010100100011000101111010010000100000001011000000000011000101010010000000000010 -0.12425769842229784 745.0
000000000100110010000000100100001000010000010110100000010000000000010000000100000000000000100100000000000000000000000000000000001000000001000000001100000000000100100000100000011000000010000010000000000010000101000000000000001111010100000000000100100000000111111110000000000001100111111010000000000000000000000000000100000000111101010000010001100001111001100000000100000001100000000000011010011000000001000100000100010000010010101010011000101110010100101010001010000001000000000000100000100000000000000000000000000001000100000011001000000000000100010000010001001001000000001000000001000000110000000000000000110000000001000000010100000100000100000000000001000001000100000010001000000100000000000000000000000000000010010010000000000001001010001110111100000010010100100100000000000000000001011110000100111100110000000000000000000011100100010000000111100000100010000000000110000010001000000000010000000001000001000000000001000000100110100001000010000001001000011010101001010010000000000000000000000000100001001001101000101000000001010010000000011110001010110010111011010000001000101000110000000111110111101111110101010111010100000000011000001011010110001001000000110001100001100101000100010011000000100000100010000000101001000010101000100001000000100001001000100001000000001100100000000000001000000000000001001001011110100000000000000000100000100000000010000100011010110000111100110000001000001000010000001001111011111110011100001111111110000001000000000010101110000000000000100000000000101000001000000000000000000000100001000000000010000000000001000000000000000000100010001010000000000000000010001000000100000000000000100001001100100000000000000010000100001001010000000001000010000000000000000000110100000000000000000000000000000000001010100010010000000011100000010100000000000000100111110000000000000100010110000100011000000000000000000000001000000000000000000000000000000000 -0.0790640990016982 404.0
000000000100100010000100010000001000010001011110000000010000000000001000000010000000000000010000000000000000000000000000010000100000000101000011000000000000000100000100010000000000000000100000110000000000001001100100001100001010101100000000010000000100000011111110000010010000100111111101110000000100000000011010000100000000111101000000110001000001101001100100000000001001110000000101111000010000000001000000000000010010010000011110010010000010010000101000001001000000000000000000000000100000000000000000000001001001010100100001101000000000000110010000000000101010000000010000001011000100000001000000000000000100000001100000000000000100000100000000000001000001000000010111000000010000000000001000000000000010100101010100000000000001001000011111010110001010010001110010010101100000010001011011000001111010101000000000000000000000100110101000000110010101000000000100010110000010000000000000000100000000000001000000000000010000100100000001100010000001111001110000000000000001000000001001000000001010000000000010100000101000000000101010000011001110001010111000011010010000100000001000110000010111110111111101110110111110111110000000011000000011011100010000000101000001100001000100000100000010000000000000110010000000011000100000100000000001000000100001000000101001100000000000100000000000000010000000100001001000011110100000000000000000000000000000001000100100001010110000111110000000010101101000010000011011011011111111011100101111111001100000000000000010101110001000000000000000000000100001000000000000000010000011000000000000000000000000000000010000000000100000100011100000000001000000001010001100000000000000000001000001000110000000001000000110100100001111000000000000001000000000000010001000100100000000000000000000000000100100000001000000000001011001101010000100110000001000000011000000000100000100000111000101101000000000000100000000000000000000100000000010000000000000 -0.08803949889261276 422.0
000000000100111000000000000000000001000000001110100001010000000000010000000000000000000110110100000000010000000000000000000000100001000101000000100000000000000100000000100100000000000000000000100000000000000001110000000100001111111000000000000001000000000111111110001000110001100111111011010000000100000000011010000100100011101100000000010101100001110001100000010000000011110000000000111110011000000011000000000000010000000000000010011100001100010000101010100001000000100000100000000000101000011000000000000000001001010100000001101000000000000000000000000000100000000100000000000011100000010000000000000000000100000000110010000000000100101100011000000000000001000000011110000000000000000000000000000000000000010000011010000010000001001010011100011110001010010101110110010000000000000110010010000101111110000000000000010100000010100110100001000110110000010010000100000110000100000100001000001000000000000001011010000000000100101100001001100000000001101001011000100001001000000000000000100000000010000000000010101000101000000000110110000000010100001010110000011110110000001000001100100001010110110011111111110110111111011100010100011000000011011100000000010000110000100001100100000110000101000000101000110010000000011001101000000000000001000000100010000000101001000000001000000000000000010011000000000000001001011011100000000000000100100000110000001000000100001110100000111111110000001000101000010000011111011011111111001101001111111110100000011100000010100110001000000000000000001000001001000000000000000000000000000000000000000000000001010000010000000000000000100010100000000000100100000000001000000000000000000000100000001100000000000000000000010100001011000000000000001000100000000000000000100100000010000000000000000000000000000000000000000000001011101000000000010000100000100011110000101000000100010110000101011000000000000000000000000000000001100000010010000000000000 -0.09092339884955436 429.0
010000000100111000000000001100000001000000011110100000000000000010000001000000000000001010010010000000000000001000000000000000000001000101000001100000000000000000000001100000000000000000100001100000000000000000000000000000011111111100000010000101000000001101111111000000010001111111111011000000000100000010010010000101000001111100010000110001000100111000100010000000000001110000100000101010011000000001000000000000010010010000010011010010001100010000101110001001000000000000100001000000100111001000000000000001001001000100000000101000000011000000000000001000000000000000000010000011100000000000000000000000001100000000000000010000000100100110010000000001000000000000010110000000000010000000100001110100000011000000010010000000000001001000011101011110001011010000111110010001000000000000010010000001111110000100000000000101000000100110000001000111110001000000000100000110000110011000011000010000100000000001000000100100010000101100100001000010000001101001010010100000001001000000000000000100001000000000000010101000101000000000000010000000010100001010110000011100110000001010001000110001010111110011111111110110111111111100001000011000000011011100000000000001110001101000001110000000100111000000000000100010000101011000101000000000100010000000100001000001101001000000100000001000000000000111000000000000001000011101110000001000000010110000000000001010000100001010110000111111100100001101001000010000011111111011111111101110101111111010101000011100000010100110001100100000000000000000011001000000000000000001000001000000000000000010000000010010010000000000000001100010100000000000000000010000001000000000000000000000000000000100001000000000000110110000001011000000000000001000000000000000000000100100000000000000100000010000000000001000000000000001001001100000000000000010000000100011100001000000000100000010000001111000000000000000000001001000000000000000010000001000000001 -0.09466319880448282 444.0
000000000100010010000000000000001001000000011100100000100000000000010000000000000000000000110000001000000000000000000000001000000001000101100001000000000001000010000000000000000000000001001000010000000000000101100000000100010111011101100010000100100000000100111110000110010001110111011011101000000110100000010011000100000001111100010000111001000101111001100010000001001011100000000001111010010000000001000000001000010000001000001011010110001110010000001110001001000000100000000000000010101010001000000000000110001001000010000011101000100000000100110000000000001000000000010000001010000000000000000000100000000001000000100000001000010100101100000000000001000001000100010010001100000000000000101001000000010000000001010000000000000001001100011110010110001110011100111010011010010000000001010101001001111010000000000000011000000000100110000000000110110001010000000100000100000110010000110000000000000000000001100010000001000000001000000001000010000001100101010010100001001000000000001001100100001000000000000010101000001001000000111010100100000110001010110010011111110000001000001000110001011111110101111111110010111111111110000000001000000011011110000001001011110001110001000111100110000111000000100010100010000001011001100010000000000011010000100111000000101010000000000000000000000000001010110000000000001011011011010000010000000000000000010000001010000100001010110000111110000000101100001000010000011110111111111111111110101111111110100000011000000010001100000100000100000010000010010101100000000000010000000000000000000000000001000000000001000000000000000000100010000000000000000000000010001000000000000001000000010000000000000010001000000110110010001101101000000001000000000000000000000000100110000000000000000000001010000000001000000001000001000011100000000000010000001000010011110001000000000100000110000001011000010000000010100000000000000000010000000000000000000100 -0.09947139874566346 468.0
000000000100111001010000000001000101000000111110100000000000000000010000000001000010000000110100010000010010000000001000000010110001000101000001100000000100001100000000000110000000000000000001000000000000010101100000000000011111111111000010000101000011000111111111100010000001111111111111001000000100000010011011010101000001111111011001111001000101111000100100000010111011110000010101111010000000000001001000001000110001011000111111000111011110010000101110001011100000000000001000001110101011001000001000001100001011000100100001101000100000010100000001100010001100000000000000001011110011001100000000000000000100100000100000010000000100111100000000000001100001100011111110000100000100010000011000000000000000000011110000000001001101000011111111010110000011010101111111011101100010010111011110101001111010000000000000110111001010110110001000101111110011001000000110000110000110011001110110010000100001100100101010100000000011101100100111100110000001111101011000000001101001110000101100100110101010000000000110011101101000011000111011000100110110001010110100111111110000011000001100110000111111111111111111110111111111111110010100011000000011011110011000011111110101100011101100000110000111000100110001100010100001011001110010000000000011010100110101000001101111000001100001100100100100000010000000100000001101011111110000001110010100000010111010001110000110011010111010111111110000101000001001010000011111111111111111011011111111111110000000011000000010101100010110001010000010010011001100100100000000000000000000000001001010000001000000011001011000000000001010100011001010000010000001000010001100000100100100000010101000110010100000000111010111011101011111110001000100000000000001010000000000100111000001110000010000001000010000010100100000000001111011100101110100011000000000010011111001010010011101100000000101111000000000000010000010001000000000000100000000000000000000 -0.12201459845528007 692.0
000000000100111100000010010000000001000000011110000011000000000100011000000000000000100000110000000000000000000000000000001100000001000101100001000000000000010000000000000001000001000000100000000000100000100001110000000000001110011110110010000101101010000111111111000010010001111111111011100000000100000000010011000111000001111101011000111001000101110001100100000000001001100000010001111000000000000001100010101010010111010010111111010110001100110000111110001001100000110000001001010010101001001000000000000111101001000101000011101000000000011100000000000000101000000000000000001011010001001000000000100000000001000000100000000000000000110100000000000001100001100101110110100000000110010000101000000000000000110101100000001110000001001010111111010110001111010101011110011110100000000001011111001001111010000000010000011100000010100110011100100111110001100000000110000010000110011000101100000000100000100001101010000000000011101100110101100010100001111101110110000001001001100000101001100100001010000000100110111000101000000001111010001100010110001010110100111111111010001000001000100000011111111111111111110111111111111110000100011000000011010110111000000011110101100000001110000100010111000000100000100010010101011101110010000000000011010100100011000000101110000010100011000000100100000010000000100000001111111111011000001000010000001000000000001100000110011010110000111111010000101000001000010000011111110111111110111011111111111110100011011000000010101100011000000100000000100010010001000110000000000000000000100000000000100011100000010111011000000100000010100010000010000010000000000010001000010100000000000010010010011000000100000000000111110111001011100001000000000000000000000000010000100100000001000000001010000000010000011100100000011001111111101001000101010000000100010011110100000000010100000100000101111000000000000010000100000000000000000000100000000000001000 -0.11677939852233976 609.0
000000000100110000000000001001111001000000001110100000010000000010010000000000000000001000001000000000000000000010000000000000000001000101000001000000000010000000000001000000000000000000000000000000010000110100100000000000001011011100000010000101000000100011111111000000010011111111111011000001000100000100010110000110100001111101110000111001000101111000100000000000001001100000100100101010010000000001000000000000010011010000010011000000001110011000101100001001000000100000000001000000100000000000000001010001001001000100100001101100000010000001100000000000100010000100000000001011100000010000000000000000000110000000110000010000000100000100001000000000000001000000010110000000000000000000001000010000000001000000010010000000000001000010111111011110001010010000011110010000100000000000011010000011110110000100000000000001000000100110001100000110100101100000000100000100000100011000001000010100000000000001010000000000010000101100100101000010000001101001010010100000000001000001000000010000000000000000000010101000101000100101100010000000010110001010110100011100110000001000001000110000011110000111111111100011111111111100001000011000000011011110000000000001110001010000001010000100010011000100100000100010000100011001101010000000000011000000100111010000101001000000000000000000100110000010000000000000001001011100000000001000000010100000000000001010000000011010110000111111100000001001000100010000011111111011111111101100101111111010100000011100000010101100000000100100000000000000000001000000000000000001000000000000000000000000000000011001000000100000000001100010000000000000000000000010001000000100000000000000000000001000000000000000000110110110001011000000000001011000000001000000010000101100000000000000100000000000000000000000100000000001010001000001000000100010000000000110100000000000000100000010000001111000000000000000000001000000000000000000000000000000000000 -0.09306069882586598 439.0
000000000100010000000000000000000001000000111110100000100000000000001100000000000000000100110000000000000000000010000000001000000011000101000001000000000001000000000000000000000000000000000000100000000000100001110000000100011111011111100010000101100000000111111111000010010001101110111011101010000100100000010011000101000001111100010000111001000100111001100100000000001011100000000001111010001000000001010100001001010001010010011111010110111100010000101110001000000000100000001000010010101011001000000001000111100001000101000001101000100000100000000110000000001000000000010000000010010000000001000000100000001101000001100000000000000100111100000000000001000001000110010110000100000000010100000010010000000000010001010000000000000011001110011110010110001110000101111110010000000000000001011101001001111000100000000000011100000000100100001000000110110001000000001100000110000110010000000000000000000000000001101010000000000000001000100011101010000001110001110000010000000001100000001001100100001000000000010110101000001000000100011010001101010110001010110000111110110000001010001000110000011111110111111111110111110111111110000000011000000011011110001001001011110000100000000110000110010111000100100010100010000001011100111000000000000001010100100110001010101011100000000001000000000001000010000000001000001101011111010010011000001000001000010000000010000110001010110000111111110000001000001000010000010111110111111111111111011111011110100010011000000010001100000100000100000000001010001101000010000000000000000001100000000000000011000000010011010000000000000000000000000000000000000000000010001000010000000001000000000000100000000000000000000110110010001001100000000001010000000100000000000000100000000001000001100000000000010000001000100000000001000011101001100100010000000000010011110000000000000100000011000001111000000000000111000000000000000000000000000000001000000100 -0.10652279865462333 512.0
