# Problem = Knapsack
# Variables = 1
# Objectives = 2
000001111111011101011000000111010101100111110110000000001111111111101010010100000001001111100000001110010000011110110101110111000001110101001001110001100000000011111111111000001000011000000010010000000011110110010000000010100100110011100000010000110101010000000000010000000000000000000001000000000000011010010000100100100010001001001000000000000100010000000000000000000000001100000010000000000000001000000010000001000100100010000100000000100110000000001000001001000000000000000000000000000000000000000000010100011000100000001101000001100000000001000000001001100001000010000000000100001000000000010000000000000000000000000000000000001000001100100000011000000001010000000000000000000000000100000000000000000000000000000000100010000000011111110111010110000001110101011011111001000010000011111111111011111010000000011010111110001111110110010001000010100001000011100000000001100110010100001000000000000000000011000001000000000001101101000101100010010000101001000000010000000101001010100000000000100000001000000000000010000000000000111011100000000000011111110101010110000011110101011001111010100000000011111111111010001010010001101001011000100011110111011000010011100001000011100000010001001001000000000000010001100000000000000000000000000000000110000100000001111111010001011000000000001110100111110110000000001111111111100001011100011011101011110000001110010000011111110100010110000001110100111001111011000000010011111111111100000011010111101101011100000111100110001000000011100000000011000001011101101100000000000010101000100010000100000000000000000000000100010000100110000000101001001000110000000011111010000010000001000110100000000000000000101100000000011011100000010000001000010000000000000010100000000000001000000000000000010000000000011000000001000011100001100101110000000111111101010101110000011100110100011111110001000000111111111111010100001011101100111111000001111101 -1.254445305759873 590.0
000001111111010101011000000111010101100111110010000000001111111111101010000100000000001011100000001110010000011101110101010110000001110101001001110001100000000011111111101000001000001010000011011000000001110010100000000000100000100001100000110010100001000000000000001000000011000000000100000000010000000000000000000000100000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000000010000000100000000101000000001000000100000100001000000001000000110000000010000000000000000001000010001000011000000000000001001000001000000000000000000000000000000000000000000000000000000000000000000000000101000000001001000000000110000000000000000000000100000000000000000000000000000000000100010000011011111010101110110000001110101001001111001000000000011111111111001111010001000011001011100000011100100111000000000100001000001101000010001000110000000000000010000000010000000000000000000000001100010000100100110010000101101000000110000000001000010100000000000000000000100000000001000000000000000010010100100010000011111110101000100000001111101011001111010110000010011111111111010011010011001001000011000000111110110011001000110100001000011100000010000100011100000000000010010000000000001000100000000000001100000000100000001111111010101011000000101001010100111100110000000001111111111110000011100001000100001110000001010010000011110110101010110000001110100111001110111000000000011111111111101000011110011101100011100000111100110010010000000100000000011000010001001100100001000000000100000000000000000000000000010000000000010100000100110000000101001100000000000000011111000010010000000000010000000000000010000100000000000011000000001000000001010100000000001000100100001000001000001000000000001010000000000000000000001000010100001000100110000000111111101010101100001011100110100011111110000000000111111111110010100001011101100001111000000011101 -1.1675127053604228 511.0
000001111111010101011000000101010101100111110010000000001111111111101011010100000001011011110000001111010000011111110101010100000001110101101001111001100010000011111011111000001000011010000011011000001011110110001000000000000001100001100010010010100101010000000000000001000010000000000000000000000010000100000000000000000000000000000000000000000000010000000000100000000000000100000001000000000000001000001010000000000000000000010100000000000110000100101000000001000000100000100000000100000000000100000000000000000000000000000000000000000000000000000000011001100001000000000000000000001000000000000000000000000000000010000000000000000000000000000001001000000000010000000010000000010000100000000000000000000000000000000010100000000000011111010111110110000001110101001001111001000000010011111111111000111010000000010001011100000011110100111000000000100000000011100000010011000110100000000000000000110000001000000000000000010001101001000101100010010000101001101100110000000101000000100000000000000000000000000000000000000000000000010000100000010000011111110101010110000001010001011001111010100000000011111111111010001010001001001101111000000011110110001000000110100010100010100000010000000011000000000000011010000000000001000001000000000000000100000000000001110111010101011000001100001010100111110100000000001111111111000001001100011010111001110000001010010000111111110101010110000001110110111001111001000100000011111111111100000011000011101100011100000111100100010000000000000001010011100000001101100000001000000000000000100000010000000000000000000000000110000000100110000000101001001010011000000010111000010010000000000010000000000000010000100000000000011001000101000000001000100100000000000101100000000100000001000000000000010000010000000001000001000011100001100100110100000111111001010101100000011100110110011101110000000000111111111110010100001011100100001111000010011101 -1.1676979058283905 522.0
001001111111010101011000000111010101100111110010000000001111111111101010010100000001001111100000001110010000011111110101110110000001110101001001011001100000000011111111111000101000011000100110111000000011110110001000000010100000100011101100010011110111010000000100010100001010000001100100000000001100010010010100010000000010001000000000001000001000000100000000000100000000001100000000000000000000000000000010110000000000000010010000000000001110000000101000010001000000010000011000000000100000000000000000010000011000100000011000000000001000000010000001001001110001000000000000000000000000000000010000000100000000000001000100001010000010000100001001001000000000110000000100000000000000100000000000000000000000000000000000000010001000011111110111010110000001110101100111111010101000000011111111111001111010000000011011111100001011110110010001000010100101000011100001011001001110011000000000010000000010000010001000000000100001101010000100100010000100111001101000110000000001001010100000000000000010000100100010000100000000001000100010100000000000011111110101010110011001110101011001111010100000000011110111111010011001011001100101011000000111110111011001100010100100000011100000010001100001011010000000000110010010000001000000000000000000000110010100010001111111010101011000000111011010100111110110000001001111111111101001011100111010101011110000001110010000011111110101010110000001110100111001111111000000000011111111111100000011010111111100011100000111100110010000000111100001001011100010001101100100000011000000101100101010000110000000000000011000000000100000110110010110101001001000010000000011111010010010000001000111000010000000010100100000000010011001100000010000101000110000000000000010100001110000000000000000000000001000000000000000000001000011101001100101110000010111111101010001101000011100110110011111110000000000111111111110010100001011101100011111010001011101 -1.281101205644518 640.0
000001111111011100011000000111100101100111110110000100001111111111101010010100010001001011100000001110010000011111110101010110100001110101001001110001100000001011111111101000001000111000000011111010000001110110011000000000100101100001100000010010100111000000000010010000000000000000000000000000000000010010000000000100000000000000001010000000101100000000000000000000000000000100000000000000000000000000000000100001000001100010000000001010000110100000101110001001001000000000000000010000100000000000100000010000011001100000001000001001000000000000000000010001101001010000000000000000000001000000011000000000010000000000000100000000001010000000000000000000000000010000010000000000000001000000000000000000000000000000000000100010000011011111110111110110000001110101011001111001000010000011111111111001111011000000111010111100011111110110011001000010100000000011100000010001000110011000000000010000000010000000000010000000000001101010100100100000010000111001001000010000000000001010100000000010101000000100000000001000000000000010000010110100000001011111110101010110000011110101011001111010100100100011111111111010001010011001001001011000000111111111011001000010100100000011100000010001100011000000000000000011010000000000000000001000000001000110100100000001111111010001010000000110001010101111110110000000001111111111101001011100011000001011110000001110010000011111110101000110000001110100111001110111000000010011111111111100000011011011101101011100000111100110011010000010100000000011000001001101110100000010000000100000100000010010000010000010000000000000100000100110010000101001101000110000000011111000000010000000000110000000000000000100001001000000011001100000000000000000000000000000000000100000000000000000000000000000001000000000001000000001000011100001100101110100000111111101010101100000011100110100011111110000000000111111111110010010001011101100011111000000011101 -1.2353129053517478 583.0
000001111111010101011000000111010101100111110110000100001111111111101010010100000000001111100000001110000000011011110101110110000101110101001001111001100000000001111111101000001000011010000011011000000001110110000000000110100100100011100000010010100101010000000000010100000010000000010000000010000000000010010000000000100010000000000000001000000000000000000000000000000000100110000000000000000000000000000000000001000000100000000000000000000100000000010100000000000000000000111000000100000000000000000000010000001000100000001100001001000000000000000000010101000000000100000010000000001000000100000000000000000001000000000000000000001000101000001000011000000000110010010000000000000000100000000000000000000010000000000000000010000011011111110111110110000001110101011001111001000100000011111111111001111010000000001010111100000011110110011000000110100000100011100000001001100110100000000000010000000010100000000000000000000101101010000101100010010000101001011000110000000100000010100000000000001000000000000000000000000000000000000010000100000100011111110101010110000001110101011001111010000000000011111111111010011011011001101101011000000110110110011001000110100101000001100000010000100001100000000000000000000000000001000000000000000101000110100100000001111111010101011000000111001010100111110000000000001111111111110000011100001000001001110000001110010000011110110101010110010001110100111001111011000000000011111111111100000011010011001100011100000111101110010000000010100111000111000010101101100101000000000000100000100000010000000000000000000000000010000000100110000000101001000000110000000011111000010010000000000011000000000000010000100110000010011001000101010000001010100000000000000000100001010000000000000010010001010000000000001000000001000010100001100100010000000111111101010101100000011100010100011101110100000000111111111110010101001011101010011111000000011101 -1.2173094052086526 557.0
000001111111010101010000000111000101100111110110000100001111111111101010010100000000001111100000001110010000011011110101010110000001110101001001110001100000000001111111111000001000011010000011011000000011110010000000000010100000100011100000010010100100010000000000011000000010000000000000000010010000000010000000000000100010000000000000000000000000000000000000000000010000000110000000000000000000000000000000000001000000100000000000010000000100000000010100000001000000001000110000000100000000000010000000010000001000000000001100000001000000000000000000011100000000000000000000000000001000010000000000000000000000000000000100000000001000101000001000001000000000110000010000000000000000100000000000000000000000000000000000000010000011011111110111110110000001110101001001111001000000000011111111111001111010000000001011111100000011110110011000001110100001000011101000000001100110000000000000010000000010100000000000000000000101100010000101100010010010101101011000110000000001000010100000000000001000000000000000001000000000000000000010100100010000011011110101010110000000110101011001111010110000000011111111111010011010011001001101010000000011111110011001000110100100000011100000010000100001100000000000100000100000000001000000000000000001000010100100000001111111010101011000000111001010100111110000000000001111111111100000011100001000100001110000001110000000011100110101010110010001110100111001110011000000000011111111111101000011010010001100011100000111101110010000000010100011000111010010001101100101000000000000100000100000010000000000000000000010000010100000100110000000101001000000110000000011111000010000100000000011100000000000010000100100000000011100000001010000001010100000000000000000100001010000000000000010000001010000000000100000000001000010100001100100010000000111111101010101100000011100010100011101100000000000111111111110010101001011101010001111100100011101 -1.1872255051239335 538.0
000001111111010100011000000000010101100111110001000000001111111111101010000110000001001101110000001110010000011101100101010100010011110101001001101001100000001011110110111000101000011000000000011000000011110110000000000000100001100001100000010010100101000000000000000110000010000000000110000000000000000000000000000000100010001010000000000000000000000000000000000000000000000100000000000000000000001010010010100000000000000000001101000000000100100000100010000000000000000000000000000000001000000100000000000010000000000000000000010101000000000000000000001000000000000000000100000000000000000000000000000000000000000010000000000000000100001000000000001000000100000000000000000000000000100000000000000100000000000000000000100000010010001111011101010110000001110101001011100000000000000001111111111001111010000000010000011100000011000100111000000000100000000011101001000001000010001000000000110000000000001000000010000000000001101000000100100100010000101001000000010000000001000010100100000000000010000000000000000000000000000000000000000000010000011111110101010100000001011101011001111010100000000011110111111010011010010001001000011000000111110110001001000110100000100110100000010000000000000000000000000010000001000101001100000000000000100010000000000001111111010101011000000001001010100110110010000100001111111111100001011100011000101011110000001011010000011110110101010110000101110100111001110111001000000011111111111100000011010011000100011100000010100100010000000010100000000011000001000001100001001000000000000000000000000000000000000010000000000110000000100100000000101001001000001000000000011000110010000000000010100000000000000000110000000000011000110000000000001100000000000001000101100001000000000001000000000000001000000000000000000001000010000001100100110000100111111101010101100001011100110100011111110000000000111111111110010100001001101100000111000000011101 -1.0979796056053601 483.0
000001111011011101011000000111010101100111110010000000001111111111101010010100000011001011100000001110010000011110110101010110000001110101001001111001100000000011111111111000001000011010000011111000000011110110000000000010100100110010100000010010100111010000000000010000000010000000000001000000000000011000001000100000100010001001000000000000000100000000000000000000100000001100010010000001000000001000010010000001000000100000001100000000000100000001001000001001010000000000000000010000000000000000000000010000001000000010000101000001100000000001000000000000100001000000000000000000000000000000000000000000000000001000000000000100010000001000000000001000000001010010000000000000000000000000000000000000000000000000000000100010000000011111110111010110000001110101001011111000000000000011111111111001111010000000011011111110000111110110010000000010100000000010100000000001100100000000001000010000000001000010000000000010000001101101000101100010010000101001000000010000000101000010100000000000000000001000000000000010000010000000100010100100001000010111110101010110000001110101011001111010100000000011111111111010011010011001101001011010100011110111101000010010100000000011100000000001000101000100000010000001100000000000000100000000000010100110000100000001111111010101011000000000001010100111110110000000001111111011100001011100011010100011110001001110110000011111110101010110000001110100111001111011000000000011111111111100000011000100001100010000000111100110111000000011000000000011000001011101100100001000000000101000100010000000000000000000000000000110000000000110000000101001001000011000000011111010000010000000000010100000000000100000111100000000011011000000000000001100100000000000000010100001000000000000000000000010000000000000001000000001000011100001000101110000000111111101010111110000011100110100011111110001000000111111111110010100001011101100001111000000011101 -1.210774706556549 555.0
000001111111011101111000000111010101100111110110000000001111111110101010011101000000001111100000001110010000011111010101010110000001110101001001110001100000000011111111111000001000011010000011011100000001111110010000000010100101100001100000010010100111010000000010000000010000000000010000000100000100010010000001000000100010000001001000000000001000000000000000011000000000001100000001000000000000001100000010000011000000000000000000001000000100000000100100001001001000101000011000010000000000000000000000100100101000000000000100000100000000000000000000000010100101000000000000000000000000000010001000000000000000010000000000000000001000001000001000001000000000010000000000000000000000000000000000000000000000000001000000100010000011011111110111110111000001110101011011111001000000001011111111111011111010000000010011111110001111010110011001000010100000000011100000010001000011111000000000000000000010000010000001000000000001101011001100000000000000101101001000010000000000001010000000000000100000000000000000000000000000000010000010100000000000011111110101010110000001110101011001111011100000000011111111111010001010011001101101011000100111111110011001000010100001000011100001010001000001000000000000010001110000010000000000000000000000010100000100000001111111010001011000000011001010100111110111000000011111111111100001011100011000101011110000001110010000011111110101010110000001110100111001111011000000010011111111111100100011111011011111011100000111100110011001000010100000000011000000001101100100001010000010101000000000000010000000000000001000000110100000100110000000101001101000010000000011011000001010000001000110100000000000000000100000000000011001100000010000000000110000000000000000100000000000000000000000000001010000010000000000000001000011101001100101110100000111111101010101100000011100110100011111110000100000111111111110010100001011101100011111000001111101 -1.2439613058704708 584.0
001001111111010101011000000101010101100111111010010000001111111111101010010100000001001111100000001110010000011111111101110110000001110101001001111101100000000011111111111000101000111000000110011000000011110110011000000010100011100011101000010011100111010000000000010001101010100000000100000000001000010010010100010000100010001000000000001000001100000000010000000000000000001100000000000000000000000010000010110001000000100000011000000010000110000000101010100001000000110000111000000000101010000000000000010000011000100000011000000010010010000000000001000101110001000010000000000000000000000000000000000000000000000000000100001010001010001000001001011010000000110000000000000000000000100000000000000000000000000000000000100010101001011111110111010110101001110101001011111001100000000011111111111001111010000000001011111100001011110111010000000110100001000011100001001001000010110000000000010000000010000000000000000000100001101010000100100010000000111001001000110000000000001010100000000001000010000100100010001000010001000001100010110000000001011111110101010110000001110101011001111010100010010011111111111010011010011001100001011000001111110110011001100010100000000011100010000001100011010010000000100010100010001001000000000000000000100110010100000001111111011101011000000011011010100111110110000000011111111111100001011100111000100011110000101100010000111110110101010110000001110100111001111111000001000011111111111100000001010010111111011100000111110110111001000110100001000011100010001101100100001010000000101000100010000000000000000000010000000110101001000110010010101001010000010000000011111010010010000001000110000010000000010100111100000010011001100000010000101000110000000000000010000000110000000000000000000010001000010001010000000001000011100001100100110000000111111101010001101010011100110100011111110000000100111111111110010100001011101100011111010001111101 -1.2831192057856242 649.0
000001101111010100010000001100000101000110110010000000001110100111101010010100000001001011010000000110010000011001110101110110000001010101001001111011000001000010111011111000001000011010000010000000000000110110010000000000100100100001100000010010100101001000000000010100001010000010000111100000000100000001000000000000100010000000000000000010000000000000000000000000000000000100000000000000000000001010000000100010000000000000001000001000000100001000001000000000000001100000000000000000000000000000000000010000001000010100000000000100100000000000000000000001000000000000000000000000000001000000000000000000000000010000000000000100010000101000000001001000000000000000001000000000000000000100000000010000001000000010000000100010000000011111111101110110000001010101001001100001000000000011011011111001111010001000010001011100000010100100011010110010100000000001100001000001001000011000000000010000000000000000000000000000000001001001000100000110000000101001000000010000000001000010100000000000000000010000000000000000000000000000000000000000010000011111110101010110000001010101011001111010000000000011101111111010011010011001001001011000000111110110001000000110100000000000100000010100100010100000000000000000100001000011000000000001000000000101000100000000111111010101011000000010001010100111110110000000001111101111100001011100001000100011110000001111010000011110110101010110000001110100101001110101000000000011111111110100000011010010111100011000000110001100011000010010100000000010000000001011100100001000000000101000000000010000000000000010000000010111000000001100000000101001000000001000000011011000000010100000000000000000001000010000000000000000011001001000000000001000000000000000000000100000000000000000000000000000001000000000000000001001000010000000000100110000000110111101110101100000011100110100011111000000000000111111111110010000001001101000001011000000011101 -1.0489586050971411 470.0
000001111111011101011000000111000101100110110010000100001111111111101010010100000001001011100000001010010000011111110101010110000001110101001001111001100000000011111111101000001000011010000001111000000011110110000000010000100000100010100000010010100011010000000000000100000011000000000001000000000000001010000000100000100010000001000000000000000110010000000000000000000000001100000010100000000000000000010010000001010000100000001011010000000100001000000000001001000000000000000000000000000000000000000000010000011000000010001101010000000010000000010000010000000001000000000000100000000000000000000000000000000000000000000000000000010010000000001000001000000001000010000000000000000000000000000000000000000000000000000000100010001000011111010101010110000001110101001011111001000000000011111111111001111010000000011011111110000111110010010000000010100000100010100000010000000100100000001000010000000010000000000001000010000001101001000101000010010000101001010100010000000101000000100000000000000000000000000100001010000010000000010010100100000000011111110101010100000001110101011001111010100000000011111111111010011010011001101000011000000011110111001001000010100000000011100000000001100001000000000000010011000000000001000100000000000010100000000100000001111111010101011000000100001010100111110100000100001111111011100001011100011010100001100000001110010010011111110101010110000001110100111001111111000000000011111111111100000011000111001100011100000111100100011000000000100001000011100001011001100000001000000000001000100010000000000010000000000010000110000000100110000000101001101000010000000011111000000000000100100010100000000000001000100100000000011000000000000000001100000000000001000010100000000000000001000000000010011000000000000000000001000011100001000111110000100111111101010111100001011100110100001111110000000000011111111110010100001011101100001111000000011101 -1.1884088063961826 539.0
010001111111010101011000000101000101100111110110000100001111111111101010010100000001001011100000011110110000011111110101010111000001110101001001111001100000000010111111111000001000010000000011111010000011110100011001000000100001101001100000010010100101000000000000011000000110000000000001000000000100000010000000000000100010101000000000000001000000000000000000000000000000000101000010000000000000000100000011000000001000100000000000010000000000000000101000000001000000000000100000000000101000000000000001000000010000100000001000000000100010001000000000000001100001000110000000000000100100000000001000000000000000000000000000000000010000011000001000001000000000110000000000000001000000101001000001000000000001000000000000000010000000011111110101110110000001110101101001111001000000000011111111101001111010000000010011111100010011111100011000000000100001000011100000010101000110000000000000000100000010100001000010000000000001101010000101100010010000101011001000110000000101000000100000000000000100000000000000000000000000000010000010100000010001011111110101010110000001110101011001111010100000000011111111111010011011011001001000011010000111110110011000010110100101000011101000000001000001100100000000000010010000001001000100000000000000100010000100000001111111001101011000000011001010100111100110000000001111011111100001011000011010100011111100001110010000011110110101010110000001110100111001111011000000000011111111111100000011010011101100011100000011100110011000010000100010000111000000001000100000001000000000100000100000000001000000000000000000010110010000000110010000101001001000101000000011111010010010000000000110000000000000010000100000000000011000100100010000000000100000000000000000100001000000000000000000000000010000110000000010000001000111100001100100110000000111111101010101100000011100010100111111110000000000111111111110010100001011101101111111000000111101 -1.2234359052454238 564.0
000011111111010101011100000111010101000111111010000010001111111111101010010100000001001111100000001111010010011111110101110110000101110101001001111001100000000011111111111000001100001000000010011000000001110111011000000000100000100010100000010011100101010000000000010000111010000000000000000000000000011010011001000000000010000100001000000010000000000000010000000000000000000100000000000000000000000010010000010001000000100000001000000010000100101000100010000001000000000001001000000000001010000100000000000000010000100000011000000010000010000000000000000001100011000000000000000000001000000000000010000000000000010000000100000000000010101000000000011110000000110100000000000000000000000000000000000000000000000000100000000010101011011111111111010110000001110101101011111001000000000011111111111000111010000000010011011110110011110100011011000110100000000011100000010101001010100000000000010100100010100000000000000000100001101010000100110110010000001001001101011000000000001000100000100001000100001100000010101000010001000000100010100000010001011111110101010110000001010101011001111010100010010111111111111010011010011001101001011000001111110110011001000110101001000011100000000001100001010000010100000110100000001001000000000000000000000000100100000001111111010101011000000111001011100111110110000000001111111111100101011100011000100011110000001110010000111111110101010110000011110100111001111111000101000011111111111100000011010011111100011100000011111110011001000100100000000011000010001111100000001000000010100000000000000100100000000000010000000010101000100110010001101001010000010000000010111010010010000000000110000000000000011000111100000010011001100000010000001000110000001000000010100000000000000000000100000000010000010000010000100001000011100001100101110100000111111101010101100000011100111100011111110000000000111111111110010100001011101100011111000010111101 -1.2703746056904492 621.0
000001111111011101011000000101010101100111110010000000001111111111101011010100000001001111100000001011000000011111110101010110000001110101101001111001100000000010111111111000001000010000000010001000000011110110010000001000100100100001100000010011100101000000000000010100000010000000000001000000010000010010000001100000000010000000000000000000100100000000000000000000000000000000000000001000000000000100000001010000100001100000010000001000000100000000100000001001000000000000000000000000001000000000000000010000011000000000001000000000000000000000000001000000100001000100000000000000000000000000001010000000010001000000000000000000000010001000001000000001000000010010100010000000000000000000000000000000000000000001000010100010000001011111110101010110000001110101011011101001000010000011111111111001111010000010100011010110010111110110011000000010100000000011100001010011001010101000100000010000110000000000000010000000000001100001000101000010010000101001011110010000000100000010100000000000000010000001000000001000000000000000000010100000000000011111110101010110000001110101011001111010110000100001111111111010011010111001000001111000000011110110011000000110100101000011000000010000101010000000000000000010000000000001000000000000000000000100000110000001111111010101011000000000001011100111110110000000001111111111100011011100011010101011110000001110010000011111110101010110000001110100111001111111000000000011111111111100001011010011011000011100000111100110010000000010100000010111100000101101100100001010000000000000100000010000000000010000000000000110000000100110010000101001000000111000000010111000010010000000000111000000000000010000000000000000011001100000010000100000100000000000000000001000000000000000000100000001000001000000000001000001000011010001100100110100000111111001010101100000011100110110001101110000000000111111111110010100111011101100011111000000011101 -1.208764005699777 554.0
001001111111011101011000000101000101100111110110000000001111111111101011010100010001001111100000011110010001011111110101010111000001110101101001111011100011010111111111111000001000011010010011011000000011110110000000000010100101100011101000010011100101000000000000010100100100000000001001000100000000011010010001000000000010011000000000010000100100000000000000010000000000101100000001000000000000000001000110110001001000000010000000000000100010000000101000000001000000000000000000000100000010000000000000010000011000100000000000001011100000000000000001001001101001000011010100000000000000100000000000010000000000010000000100000100001110000000000000001010000001010000000000000000000001000000010000000000000000000000000000100011000101011111110111010110001011110101011001111001100000000011111111111001111110000000010111111100010111100100001001000010100001000011001001000001100111001000000000010000000010000000000000000000000001101010000100100010010000101000001100010000000100001010101010000000001101010100000000001000000010000000010010100000010000011111110101010100010001110101011101111110110010000011111111111010001010010001101001011000000111111110011001000110100001100011100000010001100011000010001000000010111000000000000001000000100000000110010100000001111111010101011000110111001010100111110110000000001111111111100001111100001001110011110000001110010000111111110101010110000001110101111001111011000000010011111111111100000011010111111101011100000111101100011000000110100000100001000000001101100001011010000000101000000000010111000100000010000000000000100000110110010000101001000000101000000011111000010010000000000110001000000100011000100000000010011001101000010000000000100000000000000010100000000000000001000000000001010000110000001000000001000011111111100101110000000111111101010101100010011100110101011111110011000100111111111110010100001011101100111111000001111101 -1.2830292059479689 648.0
