# Problem = Knapsack
# Variables = 1
# Objectives = 2
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0 0.0
110001111111110100101100011111001001100000110000010100101011101110101101110100110010101101011001111011001110100011110110101111010010101000101111000110001011110110110001101001110100011000111110001 -0.19102620391640812 107.0
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.00512820016592741 1.0
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.01025640033185482 2.0
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.01538460049778223 3.0
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001000000000000000000000000000000000000000000000001000000000000000000000000000000000 -0.02051280066370964 4.0
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000001000000000000000000000000000000000000000000000000000000000000000101000000000000000000 -0.02564100082963705 5.0
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001100000011000000000000000000000000000000000000000000000000001000000000000000000000000000000000 -0.03076920099556446 6.0
000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001100000001001000000000010000000000000000000000000000000000001000000000000000000000000000000000 -0.03846160089597106 8.0
000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001100000011000000000000000000000000000000000000000000000000001000000000000010000000000000000000 -0.04615380149334669 9.0
000000000100000000100001000000000000000000000000000000000000000000000000000000000000000000000000100001100000011001000000000010000000000000000000000000000000000001000000000000000000000000000010000 -0.05641040112823248 12.0
000000000100000000110000000000000000000000000000000000000000000000000000000000000000000000000000100000100000011001000000000010100000000000000000000000000000000001011001000000001000000000010000000 -0.0730771014932543 16.0
000000000100000000110100000000000000000000000000000000010000000000000000000000000000000001000010100010100000011001100000000010101000000000000000000000000000000001011001000010001010000000010010000 -0.10256440192461014 26.0
#
