# Problem = Knapsack
# Variables = 1
# Objectives = 2
100001000000001010001000000000000000000000000000010000000000100000000011100000000000001100000000100001000000001100001100100000000000000000001000000001000000000100001100000001000000001010000100000000010001000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000000000000000000010000000000110000001000000000000000000000000000000100001000000001010000000000000010000000000000000000000000000000010000000000000001000000000000000100001000000000100001100000000000000000001000000000001000000000010000000100001001000001100001100100001000000001101001100000000000000100000000001000000000000000000000000 -0.7323823974002153 69.0
100011100010001111101110000101100110000101101100010010101001100000000111110001000000001100001100100101101111001101001100111011000001001110001111100001100011001101011100110001000000001110001100010000010001000000000000010100001100000100000000000101001000010010010000000000001100000011100000001101100110100101001100010111101110110101011100001000001001000000100100100001010101001110001101000000110000001100000000000010001000000011001000001000001010000110011100100001101010001111001100000101101110000101001100000000101000000010000000100001111010001111001100100001101010001111111100010100000001100000000011000101100111000111001100 -1.2545416874345392 228.0
100011100010001111111110000101100110000101101100010010101001100000000111100001000000001100001100100101101011001101011100110011000001001110001111100001100011001101011100110001000000001110001101000000010001001000100000010000001100100100100000000101001000000010010010000000001100000001100000000101100110110101001100011101101110000101011100011000001000000000000100100001010100001110001101000000110000000000000000000010001000000010001000000100001010000110101000100001101010001111001100000101101110000101001100000000101000000010001000100001101010001111001100100001101010001111011100010100000001100001000011000101100111000101001100 -1.253473287448287 220.0
100001000000001110000100000000000000000000000000010000000001100000000011100000000000001100000000100001000000001100001100100000000000000010000000000001000000000100001100000001000000001110000110000000010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000100000000000000000000000000000110000001000000000000000000000000000000100001000000001010000000000000010000000000000000000000000000000010000000000000001000000010000000100001000000001100001100000000000000000001000000000000001000000010000000100001001000001100001100100001000000001101001100000000000000100000000001000000000100000000000000 -0.8059988955501467 75.0
100001101010001111001110000101100110000101001101010010001011100000000011100101000001001100001101100101101010101101001100110011000001001110001111100001100010001101001100101001000000001110001100010000010001001000000000000000000100000100000000000000001000000010000100000001000100000011100000001101100110010101001100010101101110100101011100001000000010000000000000110001000000001110001110000000010000001100000000001000001000000011001000000100001010000010100000100001101010001111101100000101100110000101001100000010001000000010000100100101101010001111001100100001101011001111001100010100000001100000000011000101100111001101001100 -1.252939087455161 208.0
100001000000001110001100000100000000000001000000010000000001100000000011100001001000001100001100100001000000000100001100100001000000001000000000000001000000001100001100100001000000001000001100000000010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000000000000000000000000000000010000001000000000000001000000000000000100001000000001010001100000000010000000000000000000000000000000000000000000000001000000010000000100000000010001100001100000000000000000000000001000000001000000010000000100001001000001100001100100001000000001110001100010000000000100000000011000000000000000000000000 -0.8594846948981285 83.0
100001000000001110001100000000000010000001000000010000000001100000000011100000000000001100001100100001000000001100001100100001000000001010001100000001000000001100001100000000000000001110001101000000010000000000000000000000000000000000000000000000001000000010000000000000000100000000000000000001000001000001001000000000000110000001000000100000000000000000000000100001000000001010000100000000010000000000000000000000000000000010000000000000001000000011000000100001000000001100001100000000000000000000000100000000001000000010000000100001000000001110001100100001000000001111001100010000000001100000000011000100000010000000000000 -0.9476539937313646 95.0
100001000000001110001000000000000010000000000000010000000001100000000011100000000000001100000000100001000000001100001100100001000000001010000000000001000000001100001100100000000000001010001100000000010000000000000000000000000100000000000000000001001000000010000000000000000100000000000000000000000000000000000000000000000010000011000000000000000000000000000000100001000000001010000000010000010000000000000000000000000000000010000000000000001000000010000000000001000000001100000100000000000000000000001000000000001000000000000000000001001010001100001100100001000000001100001000000000000000000000000011000100000000000000000000 -0.7708766949363053 74.0
100001100010001110001100000101100110000101001100010100001001100000000011100001000000101100001100101101100000001101001100110001000000001110001110100001000010001100001110100001000000001110001100000000010000000000000000000000000100000000000000001000001000000010000000000000000100000001000000000000100110000101000100011101100110000101001100000000000000001000000000100011000010001110011100000000010000000000000000000000001000000010000000000000001000000010000000100001100110001111001100000001000110000101001100000000001000000010000000100001100010001110001100100001000010001111001100010000000001100000000011000100100010000101000100 -1.1811801894800738 155.0
100001000000001110001100000000000010000001000000010000000001100000000011100010000000001100000000100101000000001100001100100001000000000100001100100001000000001100001100000001000000001010001100000100010000000000000000000000000000000000000000000000001000000010000000000000000100000000000000000000100000000001000000000000000010000001000000000000000000000000000000100001000000001010000000000000011000000000000000000000000000000010000000000000001000000010000000100001000000001100000100000000000000000000000000000000001000000000000000100001000000001110001100100001000000001100000100000000000000100000000011000000000000000000000000 -0.845539994770661 80.0
100001000000001110001000000000000010000000000000010000000001100000000011100010000001001100000000100001000000001100001100100001000000001010001000000001000000001100001100000001000000001010001100000000010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000000000000001000000000000000010000001000000000000000000000000000000100001000000001010000000000000010000000000000000000000000000000010000000000000001000000010000000000001000000001100000100000000000000000000001000000000001000000010000000100001001000001100001100100001000000001100001000000000000000100000000011000100000000000000000000 -0.8171415945980698 77.0
100001000000001010001000000000000000000001000000010000000000100000000011100000000000001100000000100001000000001100001100100001000000001000001000100001000000000100001100000001000000001010000100000000010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000000010000001000000000000000010100001000000000000000000000000000000110001000000001010000000000000010000000000000000000000001000000010000000000000001000000010000000100001000000001100001100000000000000000001000000000000001000000010000000000011001000001110001100100001000000001100001100000000000001100000000001000000100000000000000000 -0.8327242959057912 79.0
100001000000001010001100000000000000000000000000010000000000100000000011100000000000001100000000100001000000000100001100100001000000000000001000000001000000001100001100000001000100001010000100000001010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000000000000000000010000000000110000001000001000000000000000000000000100001000000001000000000000000010000000000000000000000000000000000000000000000001000000010000000100001000000000100001100000000000000000001000000000001000000000010000000000001001000001100001100100001000000001101001100000000000001100000000010000000000000000000000000 -0.7429667973192409 72.0
100001000000001111001100000000000000000001000000010000000001100010000011100001000000001100000000100001000000001100001100100001000000000000001100100001000000001100011100000001000000001110001100000000010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000000010000001000100000000000010000001000000000000000000000000000000100001000001001010000000000000010000000000000000000000000000000010000000000000001000000010000000100001000000001100001100000000000000000001000000000010001000000010000000100001000000001110001100100001000000001100001100010000000001100000000011000000100010000001000000 -0.9363447946961969 92.0
100001000000001110001100000000000000000001000100010100000001100000000011100000000000001100001100100001000000001100001100100001000000001010001100100001000000001100001100100000000000001110001100000000010000000000000000000000000000000000000000000000001000000010000000000000000100000000000000000000000011000001000000000000000010000001000000000000000000000000000000100001000000001010000100000000010000000000000000000000001000000010000000000000001000000010000000100001000000001100001100001000010000000001000000000000001000000010000000100001000000001110001100100001000000001110001100010000000001100001000011000000000010000001000000 -0.9728137939237058 96.0
100001000010001111001100000100000000000101000100010000000001100000000011100001000000001100001100100101100010001100001100110001000000001110101100100001000010001100001100110001000000001110001100000000010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000100000000001001100000101000110000101001100000000000000000000000000100001000001001110001100000000010000000000000000000000001000000010000000000000001000000010000000100001101010011100001100000100000110000101000100000010001000000010000000100001101000001110001100100001100010001110001100010000100001100000000011010101100110010001000100 -1.1401814902201295 139.0
100001101000001110001100000101100110000101000100010000000001100000000011100001000000001100001100100101000010001100001100100001000000001110001100100001000000001101001100100001000000001110001100000000010000000000000000000000000100000000000000000000101000000010000000000001000100000000000010000000100010000101010000000000100010000101001100000000001000000000000000100001000000001110001100000000010000000000000000000010001000000010000000000100001000000010000000100001001010001110001100000100100110000101001100000000001000000010000000100001101010001110001100100001101010001111001100010000000001100000000011000100100110000101000000 -1.1563405902124941 142.0
100001100000001110001100000100100010000001000100010000000001100000000011100001000000001100001100100101000000001100001100100001000000001110001100100001000000001100001100100001000000001110001100000000010000000000000000000000000100000010000000000000001000000010000000000001000100000000000000000000100010000001000000000000100010000101001000000000000000000000000000100011000000001110001100000000010000000000000000000000001000000010000100000000001000000010000000100001000010001100001100000000000000000001001100000000001000000010000000100001000000001110001100100011000010001110001100010000000001100000000011000100100000000101000000 -1.07536709215492 117.0
100001000000001110001100000000000010000001000100010000000001100000000011000001000000001100001100100001000000001100001100100001000000001110001100100001000000001100001100100001000000001110001100000000010000000000000000000000000100000001000000000000001000000010000000000001000100000000000000000000000010000001000000000000100110000001000000000000000000000000100000100001000000001110001100000100010000000000000000000000001000000010000000000000001000000010000000100001000010001100001100000000000000000101001100000000001000000010000000100001000000001111001100100001100010001110001100010000000001100000000011000100000010000000000000 -1.0452073923079297 110.0
100001000000001110001000000000000000000001000000010000000001100000000011100000000000001100001000100001000000000100001100000001000000000010000100000001000000001100001100100001000000001010000100000000010000100000000000100000000100100000000000000000001000000010000000000000000100000000000000000000000000000000000000000000000110000001000000000000000000000000000000100001000000001010000100000000010000000000000000000000000000000000000000000000001000000010000000000000000000001100001100000000000000000000000000000000000000000010000000100001100000001100001000100001000000000100001100000000010000100000000011000000000000000000000000 -0.7642009956762195 73.0
000001000000001110001100000100000000000001000000010000000001100010000011100000000000001100000000100001000000001100001100000001000000001110001100000001000000001100001100100001000000001010001100000000010000000000000000000000000100000000000000000000001000000010000000000000000100000000000000000000000000000001000000000000000110000001000000000000000000000000000000100001000000001010000100000000010000000000000000000000000000000010000000000000001000000010000000100001000000001100001100000000000000000000001000000000001000000010000000100001000000000100001100100001000000001101001100010000000000100000000001000001000010000000000000 -0.8838363953400403 84.0
100001100010001111001100000101100110000101001101010011001011100000000011100101000000001100111100101101100010001101001100110011000001001110001111100001100010001101001100100001000000001110001100000000010000000000000000000000001100000000000000001000001000000010000000000000000100000011100000001101100110000101001110011101100110100101010100000000000010000000000000110001000001001110011100001000010000001000000000000010001000000011101000000100001000000010000000100111101010001111001100000101100110000101001100000000001000000010000000100101101010001111001100100001101010001111001100010100000001100000000011000101100111001101001100 -1.2478642875794321 197.0
