# Problem = Knapsack
# Variables = 1
# Objectives = 2
101110000100111110001100001101011001101111110010011111111001110111111100111011111110010111111111000001011111100100011111100000000111111001100111111100100011111110001001111111000101111011000000101 -2.5160282980650663 118.0
000000000000000000000000000100011000100000100000000100011000000010001000000000000100000000000000000000000000000000000000000000010000010000000010001000000000000000000000000000000000000000000000000 -0.7980768084526062 15.0
000000000000000000000000000100011000100100100000000110011000000011001000000000000100000000100000000000000000000000000000000000000000010000000010001000000000000000000000000000000000000000000000000 -0.9519231133162975 18.0
000000000000000000000000000100011000100000100000000100011000000011001000000000000100000000100000000000000000000000000000000000000000010000000010001000000000000000000000000000000000000000000000000 -0.8942307122051716 16.0
000000000000000000000000000100011000100000100000000100011000000011001000000010001100000000100000000000000000000000000000000000000000010000000010001000000001000000000000000000000000000000000000000 -1.0673077180981636 19.0
000000000000000000000000000100011000100000100000000100011000000011001000000011000100000000100000000000000000000000000000000000000000010000000011001000000001000000000000000000000000000000000000000 -1.1057692170143127 20.0
000000000000000000000000000100011000100000100000000100011000000011001000000011001100000000100000000000000000000000000000000000000010010000000010001000000001000000000000000000000000000000000000000 -1.1346154175698757 21.0
000000000000000000000000000100011000100000100000000100011000000111001000000011001100000000100000000000000000000000000000000000000010010000000010001000000001000000000000000000000000000000000000000 -1.1634616181254387 22.0
000000000000000000000000000100011000100000100000000100011000000111001000000011001100000000100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.1923078186810017 23.0
000000000000000000000000000100011000100100100000001100011000000011001000000011100110000000000000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.2211540192365646 24.0
000000000000000000000000000100011000100100100000011100011000000011001000000011100110000000000000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.2500002197921276 25.0
000000000000000000000000000100011000100100100000010100011000000111001000000011100110000000100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.2788464203476906 26.0
000000000000000000000000000100011000100100100000010110011000000111001000000011001110000000100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.3076926209032536 27.0
000000000000000000000000000100011000100100100000010110011000000111001000000011101110000000100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.3365388214588165 28.0
000000000000000000000000000100011000100100100000011110011000000111001000000011101110000000100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.3653850220143795 29.0
000000000000000000000000000100011000100100100000011110011000000111001000010011101110000000100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.3894235212355852 30.0
000000000000000000000000000100011000100100100000011110011001110111001000011011101110010000100000000000000000000000000000000000000010010001100011001000000001000000000000000000000000000000000000000 -1.5576930157840252 37.0
000000000000000000000000000100011000100100100000011110011000000111001000010011101110000101100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.4375005196779966 32.0
000000000000000000000000000100011000100100100000011110011000000111001000110011101110000101100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.4615390188992023 33.0
000000000000000000000000000100011000100100100000011110011000110111001000110011101110000101100000000000000000000000000000000000000010010001100111001000000011000000000000000000000000000000000000000 -1.6057700142264366 39.0
000000000000000000000000000100011000100100100000011110011000000111001000110011101110000101100000000000000000000000000000000000000010010000000011001000000011000000000000000000000000000000000000000 -1.485577518120408 34.0
000000000000000000000000000100011000100100100010011110011000110111001000110011101110000101100000000000000000000000000000000000000010010000100011001000000011000000000000000000000000000000000000000 -1.581731515005231 38.0
000000000000000000000000000100011000100100100010011110011000110111001000111011101110010001100000000000000000000000000000000000000010010000100111001000000011000000000000000000000000000000000000000 -1.6298085134476423 40.0
000000000000000000000000000100011000100100100010011110011001110111001000011011101110010010100000000000000000000000000000000000000010010001100111001000100001000000000000000000000000000000000000000 -1.653847012668848 41.0
000000000000000000000000000100011000100100100000011110011000000111001000010011101110000001100000000000000000000000000000000000000010010000000011001000000001000000000000000000000000000000000000000 -1.413462020456791 31.0
000000000000000000000000000100011000100100100000011110011000100111001000111011101110010000100000000000000000000000000000000000000010010000000111001000000001000000000000000000000000000000000000000 -1.5096160173416138 35.0
000000000000000000000000000100011000100100100000011110011000000111001000110011101110000101100000000000000000000000000000000000000010010000100111001000000011000000000000000000000000000000000000000 -1.5336545165628195 36.0
000000000000000000000000000100011000100100100000011110011001110111001000110011101110010111100000000000000000000000000000000000000010010001100111001000000011000000000000000000000000000000000000000 -1.6778855118900537 42.0
000000000000000000000000000100011000100100100000011110011001110111001000111011101110010111100000000000000000000000000000000000000010010001100111001000000011000000000000000000000000000000000000000 -1.7019240111112595 43.0
000000000000000000000000000100011000100100100010011110011001110111001000111011101110010111100000000000000000000000000000000000000010010001100111001000000011000000000000000000000000000000000000000 -1.7259625103324652 44.0
000000000000000000000000000100011000100100100010011110011001110111001000111011101110010111100000000000000000000000000000000000000010010001100111001000100011000000000000000000000000000000000000000 -1.7500010095536709 45.0
000000000000000000000000000100011000100101100010011110011001110111001000111011101110010111100000000000000000000000000000000000000010010001100111001000100011000000000000000000000000000000000000000 -1.7692318093031645 46.0
000000000000000000000000000101011000100100100010011110111001110111001000111011101110010111100000000000000000000000000000000000000010010001100111001000100011000000000000000000000000000000000000000 -1.788462609052658 47.0
000000000000000000000000000100011000100100100010011110111001110111001000111011101110010111100000000000000000000000000000000000000010111001100111001000100011000000000000000000000000000000000000000 -1.8076934088021517 48.0
000000000000000000000000000101011000101100100010011110111001110111001100111011101110010111100000000000000000000000000000000000000010011001100111001000100011000000000000000000000000000000000000000 -1.8461550083011389 50.0
000000000000000000000000000100011000100101100010011111111001110111001000111011101110010111100000000000000000000000000000000000000011011001100111011100100011000000000000000000000000000000000000000 -1.884616607800126 52.0
