# Problem = Knapsack
# Variables = 1
# Objectives = 2
000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0 0.0
100001001101010000101001001100100010110100000010010000000010000110000001010100 -0.3378207953646779 24.0
000000000000000000000000000000000000000000000000000000000000000000000001000000 -0.025640999898314476 1.0
000000000000000000000000000000000000000000000000000000000010000000000001000000 -0.05128199979662895 2.0
000000000000010000000000000000000000000000000000000000000010000000000001000000 -0.07435889914631844 3.0
000000000000010000000000000000000000000100000000000000000010000000000001000000 -0.09743579849600792 4.0
000000000000010000000000000000000000000100000010000000000010000000000001000000 -0.11666659824550152 5.0
000000000000010000000000000000000000010100000010000000000010000000000001000000 -0.13589739799499512 6.0
000000000000010000000000000000000010010100000010000000000010000000000001000000 -0.15512819774448872 7.0
000000000000010000001000000000000010010100000010000000000010000000000001000000 -0.17435899749398232 8.0
100000000000010000000000001000000010010100000010000000000010000000000001000000 -0.19358979724347591 9.0
000000000000010000001000001000000010010100000010010000000010000000000001000000 -0.2128205969929695 10.0
100000000000010000001001001000000010010100000010010000000010000000000001000000 -0.2512821964919567 12.0
100000000001010000001001001000000010010100000010010000000010000100000001000100 -0.2801283961161971 15.0
#
