# Problem = Knapsack
# Variables = 1
# Objectives = 2
11011111011110111111101100001100011100000100110100001100101111111011000101001000010110001011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000100001010110000001010001100100010001011000000000000011100010101111000010101001010100000000100001000000000000111000000000000010000000000100010001000100001011001010000010010000 -0.3626213980605826 188.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100011001000000000011010011001110010010011110000111010100000110000110000010010000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000 -0.1332896004896611 36.0
11011111011110111011111100001100011100000100110100001100101101111011000111001000010110000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000010000100001000110000001010001100100011001011000000000000001100011101110000010100001010110000000100001000000000000111000000000000010000000000100010001000100001010001010000010010000 -0.3612626980757341 186.0
11011111010110111011001100001100010101000100110100011100101111111001000111000000010110001011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000010000100001000110000000000000100100010000011100000000000001100010100110000110100000110100000000100001000000000000110000000000000010000000000100010001010101001011001010000010000000 -0.3605833980254829 179.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101011001010010000111110001000100110000001110001001000100000110000110101010010000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.13939900026889518 37.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111011001010010000011110110000100010010011111001001000100000111000110101111010000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000 -0.16312120016664267 43.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111011001010010000111010001000100010000001110001011010100010110000110101011010000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.15093480033101514 40.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111011001011010100011011011100101010010011111001011000110010111100110101101001000011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000 -0.18704569968394935 50.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111011001010010000011110101000100010000011111001001001100000110000110101110010000011101100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.15817690012045205 42.0
00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111111101111110100111111111110111010010011111001111010111110111100111101111011001111110110000000000000000000100000000000000000000000000001000000000000001100000000000000000000000000000000000100001000000000000000000000000000000000000000100000000000100001000000010000000000000 -0.2620387990027666 79.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110011001011010000111010011000101010010011111001011010100000111100110001011010000011100110000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.1741197002120316 46.0
00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000011110011001010010000011010110000101010010011111001011010100010111100110101111010000011100110000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000 -0.18150850012898445 49.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111011001010010000011110110000100010000011011001001000100000111000110101111010000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000 -0.15425650030374527 41.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011011001011010000111111111100101010010011111101111010100000111100110101111010001011100110000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -0.2005923001561314 55.0
